会员,级别,评价星级,评价内容,时间,点赞数,评论数,追评时间,追评内容,商品属性,页面网址,页面标题,sku,好评度,评价关键词,评论类型,该类型评论数
李***伢,,5星,蹲了几次了终于终于原价买到了 ，也祝其他姐妹早日买到✌️相机小巧轻便对女生很友好，可以加个手柄握持感会更好，新手只会随便拍拍对我来说套机镜头暂时够用了。,2025-05-27,1,2,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
向***a,,5星,终于抢到富士的xm 5啦，富士相机真的很出片，哎，拿到之后我就拍了，女朋友真的非常开心，拍女朋友也非常快乐，拍的真的非常好看，后续一定会好好学习相机的,2025-06-27,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***w,,5星,这款产品的性价比真的让人惊喜，绝对值得推荐给正在考虑购买的您。价格实惠而性能卓越，是我近期购物中最让我满意的一件商品。诚心推荐给大家，相信您使用后也会感到十分满意！,2025-05-22,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
冬***英,,5星,商品已收到，富士X-M5相机确实不错，黑色款看着大气，2610万像素完全可以拍出日常大片，Ai智能对焦20种模拟胶片，操作方便简单，拍照轻松搞定，假期旅游必备神器。京东物流发货快，送货及时，非常敬业。,2025-07-14,,,,,黑色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
郭***u,,5星,对于我们这种新手摄影师来讲简直太适合了。颜值很高的一款相机上手质感很好 摸起来很舒服。成像效果超清晰 色彩还原度高 拍出的照片效果非常好 👍,2025-07-09,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***e,,5星,"拍照清晰
好上手
颜值超高，这款机子非常的便捷，小巧银色的颜值外观非常的棒，拿出去拍照的话嗯，照片像素很高，并且它机器本身的话感觉像是一个装饰品",2025-06-15,1,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
会***儿,,5星,相机真的非常棒，质量很好像素超好，拍摄照片很清楚，逼真，反应速度很快，非常适合新手操作十分简单。大小也合适方便携带，外观很好看，赠送的袋子也很不错。,2025-06-24,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***c,,5星,终于买到了心心念念的相机，暑假带孩子出去玩，带出去非常方便，相机拍照非常清楚，很出片，物流发货超级快，准时送达，包装很用心！！,2025-08-12,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
h***i,,5星,富士相机我真的是太喜欢了，小巧方便还精致，带出去很省心，其他款的我没抢到，也很喜欢，拍出来的照片也很不错，真的很喜欢，很满意,2025-08-17,1,1,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
请别辜负她-,,5星,物流速度超级快，包装的很好没有任何破损，机器很小巧方便携带，成像效果非常棒，反应速度也非常迅速，感谢京东让我原价购入xm5,2025-08-18,1,1,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
Z***y,,5星,"质感真的太好了小巧精致轻便好用 真的太爱了 ，拿着它出去旅行拍出美美的照片 ，
产品包装：完美没有破损
外形外观：高级质感满满
便携性能：小巧玲珑很便于携带",2025-05-23,,1,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
R***x,,5星,京东购物有保障，自营物流迅速又安全，物流小哥送货上门。超喜欢富士的滤镜效果，预约抢购到了超开心，推荐在京东购买！！！！！,2025-08-21,,1,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
付***冉,,5星,"富士相机真的不错，很容易上手。拍出来的效果超
级棒，很好看。大小合适比较方便携带出游，人像
直出无与伦比一直蹲守，终于如愿以偿，相机效果
没话说的",2025-06-20,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
三***辉,,5星,相机很不错，很清晰很好用各方面都非常优秀的突出。非常的不错，非常的好用，很值得很值得推荐这个相机非常的值得推荐给身边的朋友拍人拍景拍写真都好好看。,2025-06-24,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
小***想,,5星,太棒了，值得购买xm5这个价位真的无敌了，富士不愧是富士，太喜欢了，期待富士xe5的新品，期待，我会一直热爱富士所有款相机,2025-08-12,,1,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
半***江,,5星,终于也是让我抢到了！太爱了,2025-06-12,,2,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
昆***-,,5星,"屏幕触控灵敏，拍摄视频流畅清晰，设备小巧，携带方便，镜头拆卸方便。
京东自营商品，质量有保障，快递小哥送货上门，配送速度快，好请好评！！！",2025-11-11,,,,,银色XC35套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***y,,5星,很香的一台相机！机器虽小，但性能强大，特别适合普通的摄影爱好者，尤其是女生！复古设计，银色颜值拉满，色彩丰富，原图直出就很好看啦！,2025-06-24,1,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
挖***手,,5星,产品设计很精致。产品质量无可指摘，配货也飞快，包装精美无破损，小礼物是意外之喜，好评！设计超精致，质量上乘，发货迅速，包装完美，小礼物惊喜连连，满分好评！,2025-05-23,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
是***濂,,5星,这款相机外观精致，握持舒适。对焦迅速精准，成像画质出色，色彩还原度高。功能丰富实用，操作便捷，无论是日常记录还是专业创作，都能轻松胜任 。,2025-06-24,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
y***黛,,5星,富士这款套机收到很满意，就是不好买，好不容易蹲守到的，比较小巧，出门携带也非常的方便。拍出的照片很喜欢，物流也很快，👍,2025-08-05,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
落***_,,5星,蹲了xm5这款相机很久，价位合适，体积合适，刚上手使用起来有些困难，可换镜头可玩性更高，最中意的就是小巧便携，可以随身带走，不占空间,2025-07-07,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
j***2,,5星,京东平台快递包装完好，时效很快，第二天就收到了，这次再次入手富士相机，还有单独一个包赠品，非常完美，以后旅游的路上又多了一个记录美好瞬间的好伴侣！,2025-10-17,,,,,黑色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
3***x,,5星,机器确实轻便小巧，颜值也很不错，符合本人入手需求。到手一个多月了，至于拍摄效果之类已经有太多人评测了就不多说，就说说个人觉得不够的地方，一是没有防抖确实有点遗憾，能拍6k 视频却没有防抖，浪费了；二是前滚轮实在用得不爽，一直吹嘘的胶片滚轮还不如改回快门，胶片用得多的就那两三个，集成 Q 键里不就好了，谁家好人拍一下换一个滤镜的；三是高感差点，1600iso 就满屏噪点了，另外挺想试一下4000万像素是什效果的。,2025-08-25,,,,,银色机身,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
全***仔,,5星,富士xm5银色也是特别的帅气，颜值在线，京东物流特别神速次日上午就到了，到货也是给好朋友安排上了，外观好看，摄像无敌，出门旅游拍照绝绝子。,2025-06-18,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
张***呦,,5星,复古外观超迷人，拿在手上质感满满，颜值党根本无法拒绝的一款机子。机身轻便，日常携带毫无负担。富士超绝胶片模拟，直出效果超惊艳，拍人像、风景都超赞！,2025-05-28,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
w***i,,5星,富士X-M5是一款兼具复古美学与现代性能的微单相机。它延续了X系列的经典设计，轻巧机身搭配金属质感，操作直观且便携。搭载2610万像素APS-C传感器和X-Processor 5图像处理器，画质细腻，色彩还原出色，尤其适合街拍与日常记录。新增的胶片模拟模式进一步提升了创意空间，而5轴防抖和4K视频功能则增强了实用性。对焦速度快，连拍性能稳定，但电池续航和握持感稍显不足。总体而言，X-M5以高性价比成为摄影爱好者的理想选择，平衡了风格与功能。,2025-06-08,,,,,黑色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
夕***n,,5星,这款相机外观小巧便携，适合日常拍摄。镜头搭配灵活多样，能够满足不同场景需求。拍摄效果清晰锐利，色彩还原度高，用户体验非常不错。推荐购买！,2025-06-18,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
厦***o,,5星,京东购物发货速度很快的，正常来说隔一天就能抵达，这次是从北京发货的。收到相机物流的快递包装完好，机器完美品相没有任何问题，,2025-07-16,,,,,银色15-45套机,https://item.jd.com/100124090695.html,【富士X-M5】富士（FUJIFILM）X-M5/ M5 微单相机 套机（15-45mm镜头）2610万像素 AI智能对焦 20种胶片模拟 银色【行情 报价 价格 评测】-京东,100124090695,,,,
